Word,Count,Count_per_million,Log_freq,
pasabas,48,1.153846154,1.69019608,
pasable,30,0.721153846,1.491361694,
pasad,22,0.528846154,1.361727836,
pasada,2248,54.03846154,3.351989455,
pasadas,216,5.192307692,2.336459734,
pasadizo,36,0.865384615,1.568201724,
pasadizos,19,0.456730769,1.301029996,
pasadlo,7,0.168269231,0.903089987,
pasado,13504,324.6153846,4.130494589,
pasador,20,0.480769231,1.322219295,
pasadores,3,0.072115385,0.602059991,
pasados,194,4.663461538,2.290034611,
pas‡is,8,0.192307692,0.954242509,
pasaje,498,11.97115385,2.698100546,
pasajera,55,1.322115385,1.748188027,
pasajeras,12,0.288461538,1.113943352,
pasajero,346,8.317307692,2.540329475,
pasajeros,671,16.12980769,2.827369273,
pasajes,205,4.927884615,2.31386722,
p‡sala,164,3.942307692,2.217483944,
p‡salas,6,0.144230769,0.84509804,
p‡sale,49,1.177884615,1.698970004,
p‡sales,2,0.048076923,0.477121255,
p‡salo,148,3.557692308,2.173186268,
p‡salos,13,0.3125,1.146128036,
pasamanos,23,0.552884615,1.380211242,
p‡same,529,12.71634615,2.72427587,
p‡samela,43,1.033653846,1.643452676,
p‡samelas,3,0.072115385,0.602059991,
p‡samelo,86,2.067307692,1.939519253,
p‡samelos,4,0.096153846,0.698970004,
pasamonta–as,33,0.793269231,1.531478917,
pasamos,1539,36.99519231,3.187520721,
pasan,1551,37.28365385,3.190891717,
pasando,7679,184.5913462,3.88536122,
pas‡ndola,75,1.802884615,1.880813592,
pas‡ndolas,4,0.096153846,0.698970004,
pas‡ndole,10,0.240384615,1.041392685,
pas‡ndoles,3,0.072115385,0.602059991,
pas‡ndolo,31,0.745192308,1.505149978,
pas‡ndome,22,0.528846154,1.361727836,
pas‡ndonos,5,0.120192308,0.77815125,
pas‡ndose,15,0.360576923,1.204119983,
pas‡ndosela,2,0.048076923,0.477121255,
pas‡ndoselo,2,0.048076923,0.477121255,
pas‡ndote,9,0.216346154,1,
p‡sanos,5,0.120192308,0.77815125,
pasante,57,1.370192308,1.763427994,
pasantes,8,0.192307692,0.954242509,
pasant’a,115,2.764423077,2.064457989,
pasant’as,9,0.216346154,1,
pasaporte,623,14.97596154,2.79518459,
pasaportes,167,4.014423077,2.225309282,
pasar,12927,310.7451923,4.111531343,
pasara,875,21.03365385,2.942504106,
pasar‡,2335,56.12980769,3.368472838,
pas‡ramos,51,1.225961538,1.716003344,
pasaran,68,1.634615385,1.838849091,
pasar‡n,290,6.971153846,2.463892989,
pasaras,79,1.899038462,1.903089987,
pasar‡s,246,5.913461538,2.392696953,
pasarŽ,629,15.12019231,2.799340549,
pasarela,98,2.355769231,1.995635195,
pasarelas,12,0.288461538,1.113943352,
pasaremos,392,9.423076923,2.59439255,
pasar’a,959,23.05288462,2.982271233,
pasar’amos,42,1.009615385,1.633468456,
pasar’an,51,1.225961538,1.716003344,
pasar’as,75,1.802884615,1.880813592,
pasarla,259,6.225961538,2.414973348,
pasarlas,14,0.336538462,1.176091259,
pasarle,184,4.423076923,2.267171728,
pasarles,22,0.528846154,1.361727836,
pasarlo,214,5.144230769,2.33243846,
pasarlos,16,0.384615385,1.230448921,
pasarme,296,7.115384615,2.472756449,
pas‡rmela,9,0.216346154,1,
pas‡rmelo,4,0.096153846,0.698970004,
pasarnos,50,1.201923077,1.707570176,
pas‡rnosla,2,0.048076923,0.477121255,
pasaron,1147,27.57211538,3.059941888,
pasarse,91,2.1875,1.963787827,
pas‡rsela,12,0.288461538,1.113943352,
pas‡rsele,3,0.072115385,0.602059991,
pas‡rselo,18,0.432692308,1.278753601,
pasarte,161,3.870192308,2.209515015,
pas‡rtela,4,0.096153846,0.698970004,
pas‡rtelo,7,0.168269231,0.903089987,
pasas,1077,25.88942308,3.032618761,
pasase,35,0.841346154,1.556302501,
p‡sasela,9,0.216346154,1,
p‡saselo,11,0.264423077,1.079181246,
pasases,3,0.072115385,0.602059991,
pasaste,828,19.90384615,2.918554531,
pasasteis,4,0.096153846,0.698970004,
pasate,7,0.168269231,0.903089987,
p‡sate,32,0.769230769,1.51851394,
p‡satelo,5,0.120192308,0.77815125,
pasatiempo,247,5.9375,2.394451681,
pasatiempos,102,2.451923077,2.012837225,
pascal,75,1.802884615,1.880813592,
pascua,237,5.697115385,2.376576957,
pascual,4,0.096153846,0.698970004,
pascuas,81,1.947115385,1.913813852,
pase,4532,108.9423077,3.656385719,
pasŽ,2562,61.58653846,3.408748606,
pasea,52,1.25,1.72427587,
paseaba,51,1.225961538,1.716003344,
pase‡bamos,8,0.192307692,0.954242509,
paseaban,6,0.144230769,0.84509804,
paseabas,5,0.120192308,0.77815125,
paseado,10,0.240384615,1.041392685,
pasŽalo,2,0.048076923,0.477121255,
paseamos,35,0.841346154,1.556302501,
pasean,43,1.033653846,1.643452676,
paseando,167,4.014423077,2.225309282,
pase‡ndolo,2,0.048076923,0.477121255,
pase‡ndome,5,0.120192308,0.77815125,
pase‡ndose,22,0.528846154,1.361727836,
pase‡ndote,4,0.096153846,0.698970004,
pasear,557,13.38942308,2.746634199,
paseara,9,0.216346154,1,
pasear‡,5,0.120192308,0.77815125,
pasearan,2,0.048076923,0.477121255,
pasearŽ,6,0.144230769,0.84509804,
pasearemos,24,0.576923077,1.397940009,
pasear’a,3,0.072115385,0.602059991,
pasearla,5,0.120192308,0.77815125,
pasearlo,12,0.288461538,1.113943352,
pasearme,17,0.408653846,1.255272505,
pasearon,5,0.120192308,0.77815125,
pasearse,17,0.408653846,1.255272505,
pasearte,19,0.456730769,1.301029996,
paseas,21,0.504807692,1.342422681,
paseaste,3,0.072115385,0.602059991,
pasee,19,0.456730769,1.301029996,
paseŽ,3,0.072115385,0.602059991,
paseemos,8,0.192307692,0.954242509,
paseen,7,0.168269231,0.903089987,
pasees,9,0.216346154,1,
pasŽis,8,0.192307692,0.954242509,
pase’to,26,0.625,1.431363764,
pase’tos,4,0.096153846,0.698970004,
p‡sela,2,0.048076923,0.477121255,
p‡sele,6,0.144230769,0.84509804,
p‡selo,12,0.288461538,1.113943352,
p‡selos,2,0.048076923,0.477121255,
p‡seme,51,1.225961538,1.716003344,
p‡semela,9,0.216346154,1,
p‡semelo,16,0.384615385,1.230448921,
pasemos,298,7.163461538,2.475671188,
pasŽmos,4,0.096153846,0.698970004,
pasŽmosla,11,0.264423077,1.079181246,
pasŽmosle,2,0.048076923,0.477121255,
pasŽmoslo,2,0.048076923,0.477121255,
pasen,1005,24.15865385,3.002597981,
p‡senla,2,0.048076923,0.477121255,
p‡senla,37,0.889423077,1.579783597,
p‡senlas,3,0.072115385,0.602059991,
p‡senle,8,0.192307692,0.954242509,
p‡senlo,38,0.913461538,1.591064607,
p‡senlos,9,0.216346154,1,
p‡senme,31,0.745192308,1.505149978,
p‡sense,2,0.048076923,0.477121255,
p‡senselo,4,0.096153846,0.698970004,
paseo,1629,39.15865385,3.212187604,
pase—,7,0.168269231,0.903089987,
paseos,92,2.211538462,1.968482949,
pases,654,15.72115385,2.8162413,
p‡sese,7,0.168269231,0.903089987,
pasillo,1342,32.25961538,3.128076013,
pasillos,176,4.230769231,2.247973266,
pasi—n,1092,26.25,3.038620162,
pasional,47,1.129807692,1.681241237,
pasionales,6,0.144230769,0.84509804,
pasiones,77,1.850961538,1.892094603,
pasito,13,0.3125,1.146128036,
pasitos,18,0.432692308,1.278753601,
pasiva,63,1.514423077,1.806179974,
pasivaagresiva,9,0.216346154,1,
pasivamente,11,0.264423077,1.079181246,
pasivas,3,0.072115385,0.602059991,
pasividad,9,0.216346154,1,
pasivo,75,1.802884615,1.880813592,
pasivoagresivo,24,0.576923077,1.397940009,
pasivos,25,0.600961538,1.414973348,
pasma,11,0.264423077,1.079181246,
pasmada,11,0.264423077,1.079181246,
pasmado,27,0.649038462,1.447158031,
pasmados,15,0.360576923,1.204119983,
pasmas,2,0.048076923,0.477121255,
p‡smate,6,0.144230769,0.84509804,
pasmo,2,0.048076923,0.477121255,
pasmosa,5,0.120192308,0.77815125,
pasmoso,5,0.120192308,0.77815125,
pasmosos,2,0.048076923,0.477121255,
paso,6188,148.75,3.791620483,
pas—,19051,457.9567308,4.279940573,
pasodoble,5,0.120192308,0.77815125,
pasos,1150,27.64423077,3.061075324,
password,15,0.360576923,1.204119983,
pasta,579,13.91826923,2.763427994,
pastaba,2,0.048076923,0.477121255,
pastan,8,0.192307692,0.954242509,
pastando,13,0.3125,1.146128036,
pastar,15,0.360576923,1.204119983,
pastas,43,1.033653846,1.643452676,
pastel,2273,54.63942308,3.35679046,
pastelera,13,0.3125,1.146128036,
pasteler’a,69,1.658653846,1.84509804,
pasteler’as,2,0.048076923,0.477121255,
pastelero,132,3.173076923,2.123851641,
pasteleros,2,0.048076923,0.477121255,
pasteles,522,12.54807692,2.718501689,
pastelillo,38,0.913461538,1.591064607,
pastelillos,47,1.129807692,1.681241237,
pastelito,150,3.605769231,2.178976947,
pastelitos,148,3.557692308,2.173186268,
pasteurizaci—n,2,0.048076923,0.477121255,
pasteurizada,2,0.048076923,0.477121255,
pasteurizado,3,0.072115385,0.602059991,
pastilla,270,6.490384615,2.432969291,
pastillas,953,22.90865385,2.979548375,
pastizal,5,0.120192308,0.77815125,
pastizales,10,0.240384615,1.041392685,
pasto,237,5.697115385,2.376576957,
pastor,547,13.14903846,2.738780558,
pastora,15,0.360576923,1.204119983,
pastoral,4,0.096153846,0.698970004,
pastoras,2,0.048076923,0.477121255,
pastorcito,3,0.072115385,0.602059991,
pastorean,3,0.072115385,0.602059991,
pastoreando,2,0.048076923,0.477121255,
pastorear,2,0.048076923,0.477121255,
pastorear‡,4,0.096153846,0.698970004,
pastoreo,15,0.360576923,1.204119983,
pastores,52,1.25,1.72427587,
pastos,35,0.841346154,1.556302501,
pastosa,6,0.144230769,0.84509804,
pastoso,9,0.216346154,1,
pastosos,6,0.144230769,0.84509804,
pata,1200,28.84615385,3.079543007,
patada,518,12.45192308,2.715167358,
patadas,253,6.081730769,2.404833717,
patadita,7,0.168269231,0.903089987,
pataditas,8,0.192307692,0.954242509,
patagonia,29,0.697115385,1.477121255,
patag—nica,2,0.048076923,0.477121255,
patag—nicos,4,0.096153846,0.698970004,
patalea,5,0.120192308,0.77815125,
pataleaba,2,0.048076923,0.477121255,
pataleando,13,0.3125,1.146128036,
patalear,6,0.144230769,0.84509804,
pataleta,3,0.072115385,0.602059991,
pataletas,2,0.048076923,0.477121255,
pat‡n,294,7.067307692,2.469822016,
patanes,74,1.778846154,1.875061263,
patas,551,13.24519231,2.741939078,
patata,113,2.716346154,2.056904851,
patatas,338,8.125,2.530199698,
patatœs,3,0.072115385,0.602059991,
patŽ,57,1.370192308,1.763427994,
patea,193,4.639423077,2.28780173,
pateaba,14,0.336538462,1.176091259,
pateaban,2,0.048076923,0.477121255,
pateabas,6,0.144230769,0.84509804,
pateada,4,0.096153846,0.698970004,
pateado,76,1.826923077,1.886490725,
pateador,39,0.9375,1.602059991,
pateadora,27,0.649038462,1.447158031,
pateadores,6,0.144230769,0.84509804,
pateados,4,0.096153846,0.698970004,
patŽala,29,0.697115385,1.477121255,
patŽale,40,0.961538462,1.612783857,
patŽales,2,0.048076923,0.477121255,
patŽalo,34,0.817307692,1.544068044,
patŽalos,2,0.048076923,0.477121255,
patŽame,6,0.144230769,0.84509804,
pateamos,19,0.456730769,1.301029996,
patean,31,0.745192308,1.505149978,
pateando,116,2.788461538,2.068185862,
pate‡ndola,2,0.048076923,0.477121255,
pate‡ndole,5,0.120192308,0.77815125,
pate‡ndolo,5,0.120192308,0.77815125,
pate‡ndome,7,0.168269231,0.903089987,
pate‡ndote,5,0.120192308,0.77815125,
patear,383,9.206730769,2.584331224,
pateara,11,0.264423077,1.079181246,
patear‡,26,0.625,1.431363764,
patearan,7,0.168269231,0.903089987,
patear‡n,11,0.264423077,1.079181246,
patear‡s,2,0.048076923,0.477121255,
patearŽ,139,3.341346154,2.146128036,
patearemos,14,0.336538462,1.176091259,
patear’a,26,0.625,1.431363764,
patear’an,3,0.072115385,0.602059991,
patearla,13,0.3125,1.146128036,
patearlas,3,0.072115385,0.602059991,
patearle,58,1.394230769,1.770852012,
patearles,36,0.865384615,1.568201724,
patearlo,22,0.528846154,1.361727836,
patearlos,5,0.120192308,0.77815125,
patearme,42,1.009615385,1.633468456,
patearnos,5,0.120192308,0.77815125,
patearon,34,0.817307692,1.544068044,
patearse,2,0.048076923,0.477121255,
patearte,83,1.995192308,1.924279286,
pateas,33,0.793269231,1.531478917,
pateaste,40,0.961538462,1.612783857,
patee,55,1.322115385,1.748188027,
pateŽ,38,0.913461538,1.591064607,
patŽela,5,0.120192308,0.77815125,
pateemos,6,0.144230769,0.84509804,
pateŽmoslo,2,0.048076923,0.477121255,
pateen,35,0.841346154,1.556302501,
patŽenlas,4,0.096153846,0.698970004,
patŽenlo,2,0.048076923,0.477121255,
patees,16,0.384615385,1.230448921,
patentada,10,0.240384615,1.041392685,
patentadas,3,0.072115385,0.602059991,
patentado,9,0.216346154,1,
patentar,5,0.120192308,0.77815125,
patentarla,2,0.048076923,0.477121255,
patentarlo,5,0.120192308,0.77815125,
patentarse,2,0.048076923,0.477121255,
patentas,2,0.048076923,0.477121255,
patente,134,3.221153846,2.130333768,
patentemente,4,0.096153846,0.698970004,
patentes,100,2.403846154,2.004321374,
patent—,3,0.072115385,0.602059991,
pateo,46,1.105769231,1.672097858,
pate—,105,2.524038462,2.025305865,
paterna,61,1.466346154,1.792391689,
paternal,43,1.033653846,1.643452676,
paternales,22,0.528846154,1.361727836,
paternalista,3,0.072115385,0.602059991,
paternas,2,0.048076923,0.477121255,
paternidad,150,3.605769231,2.178976947,
paterno,30,0.721153846,1.491361694,
paternos,7,0.168269231,0.903089987,
patŽtica,302,7.259615385,2.481442629,
patŽticas,55,1.322115385,1.748188027,
patŽtico,890,21.39423077,2.949877704,
patŽticos,105,2.524038462,2.025305865,
pat’bulo,16,0.384615385,1.230448921,
patidifuso,2,0.048076923,0.477121255,
patilla,5,0.120192308,0.77815125,
patillas,52,1.25,1.72427587,
pat’n,21,0.504807692,1.342422681,
patina,43,1.033653846,1.643452676,
patinaba,10,0.240384615,1.041392685,
patin‡bamos,3,0.072115385,0.602059991,
patinabas,2,0.048076923,0.477121255,
patinado,14,0.336538462,1.176091259,
patinador,38,0.913461538,1.591064607,
patinadora,30,0.721153846,1.491361694,
patinadoras,9,0.216346154,1,
patinadores,19,0.456730769,1.301029996,
patinaje,151,3.629807692,2.181843588,
patinamos,12,0.288461538,1.113943352,
patinan,15,0.360576923,1.204119983,
patinando,62,1.490384615,1.799340549,
patinar,196,4.711538462,2.294466226,
patinarŽ,2,0.048076923,0.477121255,
patinas,14,0.336538462,1.176091259,
patinaste,3,0.072115385,0.602059991,
patinazo,9,0.216346154,1,
patinazos,3,0.072115385,0.602059991,
patine,4,0.096153846,0.698970004,
patinŽ,9,0.216346154,1,
patinemos,2,0.048076923,0.477121255,
patinen,8,0.192307692,0.954242509,
patines,129,3.100961538,2.113943352,
patineta,82,1.971153846,1.919078092,
patinetas,26,0.625,1.431363764,
patinete,10,0.240384615,1.041392685,
patino,17,0.408653846,1.255272505,
patin—,13,0.3125,1.146128036,
patio,1004,24.13461538,3.002166062,
patios,45,1.081730769,1.662757832,
patita,10,0.240384615,1.041392685,
patitas,34,0.817307692,1.544068044,
patito,74,1.778846154,1.875061263,
patitos,23,0.552884615,1.380211242,
pato,620,14.90384615,2.7930916,
patochada,2,0.048076923,0.477121255,
pat—geno,61,1.466346154,1.792391689,
pat—genos,24,0.576923077,1.397940009,
patolog’a,79,1.899038462,1.903089987,
patolog’as,7,0.168269231,0.903089987,
patol—gica,26,0.625,1.431363764,
patol—gicas,2,0.048076923,0.477121255,
patol—gico,42,1.009615385,1.633468456,
patol—gicos,9,0.216346154,1,
patos,248,5.961538462,2.396199347,
patosa,2,0.048076923,0.477121255,
patoso,10,0.240384615,1.041392685,
patra–a,28,0.673076923,1.462397998,
patra–as,148,3.557692308,2.173186268,
patria,311,7.475961538,2.494154594,
patriarca,32,0.769230769,1.51851394,
patriarcado,3,0.072115385,0.602059991,
patriarcal,11,0.264423077,1.079181246,
patriarcas,8,0.192307692,0.954242509,
patricia,163,3.918269231,2.214843848,
patricio,86,2.067307692,1.939519253,
patricios,11,0.264423077,1.079181246,
patrick,1238,29.75961538,3.093071306,
patrimonio,81,1.947115385,1.913813852,
patrimonios,3,0.072115385,0.602059991,
patriota,154,3.701923077,2.190331698,
patriotas,82,1.971153846,1.919078092,
patri—tica,37,0.889423077,1.579783597,
patri—ticas,9,0.216346154,1,
patri—tico,58,1.394230769,1.770852012,
patri—ticos,6,0.144230769,0.84509804,
patriotismo,80,1.923076923,1.908485019,
patrocina,24,0.576923077,1.397940009,
patrocinaba,2,0.048076923,0.477121255,
patrocinada,19,0.456730769,1.301029996,
patrocinadas,2,0.048076923,0.477121255,
patrocinado,24,0.576923077,1.397940009,
patrocinador,101,2.427884615,2.008600172,
patrocinadora,11,0.264423077,1.079181246,
patrocinadores,89,2.139423077,1.954242509,
patrocinados,7,0.168269231,0.903089987,
patrocinamos,2,0.048076923,0.477121255,
patrocinan,9,0.216346154,1,
patrocinando,5,0.120192308,0.77815125,
patrocinante,4,0.096153846,0.698970004,
patrocinantes,5,0.120192308,0.77815125,
patrocinar,24,0.576923077,1.397940009,
patrocinara,3,0.072115385,0.602059991,
patrocinaran,2,0.048076923,0.477121255,
patrocinar‡n,2,0.048076923,0.477121255,
patrocinarŽ,2,0.048076923,0.477121255,
patrocinar’a,4,0.096153846,0.698970004,
patrocinarlo,2,0.048076923,0.477121255,
patrocinarme,2,0.048076923,0.477121255,
patrocinarnos,2,0.048076923,0.477121255,
patrocinarte,2,0.048076923,0.477121255,
patrocinaste,2,0.048076923,0.477121255,
patrocine,6,0.144230769,0.84509804,
patrocinen,3,0.072115385,0.602059991,
patrocinio,42,1.009615385,1.633468456,
patrocinios,4,0.096153846,0.698970004,
patrocin—,7,0.168269231,0.903089987,
patr—n,790,18.99038462,2.898176483,
patrona,58,1.394230769,1.770852012,
patronal,2,0.048076923,0.477121255,
patronato,5,0.120192308,0.77815125,
patrones,213,5.120192308,2.330413773,
patrono,23,0.552884615,1.380211242,
patrulla,641,15.40865385,2.807535028,
patrullaba,4,0.096153846,0.698970004,
patrull‡bamos,2,0.048076923,0.477121255,
patrullaban,3,0.072115385,0.602059991,
patrullada,5,0.120192308,0.77815125,
patrullado,6,0.144230769,0.84509804,
patrullaje,10,0.240384615,1.041392685,
patrullajes,2,0.048076923,0.477121255,
patrullamos,5,0.120192308,0.77815125,
patrullan,17,0.408653846,1.255272505,
patrullando,52,1.25,1.72427587,
patrullar,49,1.177884615,1.698970004,
patrullas,153,3.677884615,2.187520721,
patrullaste,2,0.048076923,0.477121255,
patrulle,2,0.048076923,0.477121255,
patrullŽ,3,0.072115385,0.602059991,
patrullen,3,0.072115385,0.602059991,
patrullero,104,2.5,2.021189299,
patrulleros,54,1.298076923,1.740362689,
patrullo,7,0.168269231,0.903089987,
patrull—,3,0.072115385,0.602059991,
patterson,115,2.764423077,2.064457989,
paul,2937,70.60096154,3.468051791,
paœl,7,0.168269231,0.903089987,
paula,575,13.82211538,2.760422483,
paulatinamente,5,0.120192308,0.77815125,
paulina,44,1.057692308,1.653212514,
